activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,15067983,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3352241,Bioorg. Med. Chem.,2014,,CHEMBL276473,4'-HYDROXYCHALCONE,CHEMBL276473,,False,http://www.openphacts.org/units/Nanomolar,2258151,>,1,True,>,,IC50,nM,,500000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,500.0
,15067984,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '15.88', 'le': '0.29', 'lle': '1.17', 'sei': '15.88'}",CHEMBL2158994,,CHEMBL2158994,4.69,False,http://www.openphacts.org/units/Nanomolar,2258152,=,1,True,=,,IC50,nM,,20360.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,20.36
,15067985,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '14.51', 'le': '0.27', 'lle': '0.58', 'sei': '15.20'}",CHEMBL3338991,,CHEMBL3338991,4.49,False,http://www.openphacts.org/units/Nanomolar,2258153,=,1,True,=,,IC50,nM,,32290.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,32.29
,15067986,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '15.24', 'le': '0.28', 'lle': '0.63', 'sei': '16.69'}",CHEMBL3338992,,CHEMBL3338992,4.93,False,http://www.openphacts.org/units/Nanomolar,2258154,=,1,True,=,,IC50,nM,,11750.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,11.75
,15067987,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '14.10', 'le': '0.26', 'lle': '0.07', 'sei': '16.11'}",CHEMBL3338993,,CHEMBL3338993,4.76,False,http://www.openphacts.org/units/Nanomolar,2258155,=,1,True,=,,IC50,nM,,17420.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,17.42
,15067988,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '14.17', 'le': '0.26', 'lle': '-0.10', 'sei': '16.87'}",CHEMBL3338994,,CHEMBL3338994,4.98,False,http://www.openphacts.org/units/Nanomolar,2258156,=,1,True,=,,IC50,nM,,10420.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.42
,15067989,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '13.91', 'le': '0.26', 'lle': '0.20', 'sei': '15.24'}",CHEMBL3337471,,CHEMBL3337471,4.50,False,http://www.openphacts.org/units/Nanomolar,2258157,=,1,True,=,,IC50,nM,,31590.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,31.59
,15067990,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '13.92', 'le': '0.26', 'lle': '0.01', 'sei': '15.90'}",CHEMBL3338995,,CHEMBL3338995,4.70,False,http://www.openphacts.org/units/Nanomolar,2258158,=,1,True,=,,IC50,nM,,20120.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,20.12
,15067991,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '14.20', 'le': '0.26', 'lle': '-0.09', 'sei': '16.89'}",CHEMBL3338996,,CHEMBL3338996,4.99,False,http://www.openphacts.org/units/Nanomolar,2258159,=,1,True,=,,IC50,nM,,10240.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.24
,15067992,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '12.53', 'le': '0.23', 'lle': '-0.89', 'sei': '15.50'}",CHEMBL3338997,,CHEMBL3338997,4.58,False,http://www.openphacts.org/units/Nanomolar,2258160,=,1,True,=,,IC50,nM,,26330.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,26.33
,15067993,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '12.47', 'le': '0.23', 'lle': '-1.13', 'sei': '16.02'}",CHEMBL3338998,,CHEMBL3338998,4.73,False,http://www.openphacts.org/units/Nanomolar,2258161,=,1,True,=,,IC50,nM,,18470.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,18.47
,15067994,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CCC)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '12.17', 'le': '0.22', 'lle': '-0.80', 'sei': '14.49'}",CHEMBL3338999,,CHEMBL3338999,4.28,False,http://www.openphacts.org/units/Nanomolar,2258162,=,1,True,=,,IC50,nM,,52580.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,52.58
,15067995,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CCC)CCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '13.66', 'le': '0.25', 'lle': '-0.48', 'sei': '16.91'}",CHEMBL3339000,,CHEMBL3339000,4.99,False,http://www.openphacts.org/units/Nanomolar,2258163,=,1,True,=,,IC50,nM,,10130.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,10.13
,15067996,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CCC)CCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '13.31', 'le': '0.25', 'lle': '-0.81', 'sei': '17.11'}",CHEMBL3339001,,CHEMBL3339001,5.05,False,http://www.openphacts.org/units/Nanomolar,2258164,=,1,True,=,,IC50,nM,,8840.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.84
,15067997,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CCC)CCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '11.18', 'le': '0.21', 'lle': '-1.85', 'sei': '14.90'}",CHEMBL3339002,,CHEMBL3339002,4.40,False,http://www.openphacts.org/units/Nanomolar,2258165,=,1,True,=,,IC50,nM,,39650.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,39.65
,15067998,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCN(CCC)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '10.77', 'le': '0.20', 'lle': '-2.25', 'sei': '14.86'}",CHEMBL3339003,,CHEMBL3339003,4.39,False,http://www.openphacts.org/units/Nanomolar,2258166,=,1,True,=,,IC50,nM,,40740.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.74
,15067999,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(CCCC)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL3352241,Bioorg. Med. Chem.,2014,,CHEMBL3339004,,CHEMBL3339004,,False,http://www.openphacts.org/units/Nanomolar,2258167,=,1,True,=,,IC50,nM,,279110.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,279.11
,15068000,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(CCCC)CCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '10.58', 'le': '0.20', 'lle': '-2.08', 'sei': '14.10'}",CHEMBL3339005,,CHEMBL3339005,4.17,False,http://www.openphacts.org/units/Nanomolar,2258168,=,1,True,=,,IC50,nM,,68250.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,68.25
,15068001,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(CCCC)CCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '10.74', 'le': '0.20', 'lle': '-2.26', 'sei': '14.82'}",CHEMBL3339006,,CHEMBL3339006,4.38,False,http://www.openphacts.org/units/Nanomolar,2258169,=,1,True,=,,IC50,nM,,41910.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,41.91
,15068002,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(CCCC)CCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '9.52', 'le': '0.18', 'lle': '-3.02', 'sei': '13.59'}",CHEMBL3339007,,CHEMBL3339007,4.01,False,http://www.openphacts.org/units/Nanomolar,2258170,=,1,True,=,,IC50,nM,,96920.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,96.92
,15068003,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(CCCC)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '9.47', 'le': '0.18', 'lle': '-3.30', 'sei': '13.96'}",CHEMBL3339008,,CHEMBL3339008,4.12,False,http://www.openphacts.org/units/Nanomolar,2258171,=,1,True,=,,IC50,nM,,75090.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,75.09
,15068004,[],CHEMBL3390419,Inhibition of BuChE (unknown origin) using butyrylthiocholine iodide as substrate incubated for 25 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,,,CHEMBL3352241,Bioorg. Med. Chem.,2014,"{'bei': '26.30', 'le': '0.50', 'lle': '3.83', 'sei': '20.09'}",CHEMBL636,RIVASTIGMINE,CHEMBL636,6.58,True,http://www.openphacts.org/units/Nanomolar,2258172,=,1,True,=,,IC50,nM,,260.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.26
,15075789,[],CHEMBL3366741,Inhibition of human serum BChE using butyrylthiocholine iodide preincubated for 20 mins before substrate addition by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,,,CHEMBL3352812,Bioorg. Med. Chem.,2014,"{'bei': '23.73', 'le': '0.46', 'lle': '2.29', 'sei': '17.37'}",CHEMBL140476,HUPRINE Y,CHEMBL140476,6.76,False,http://www.openphacts.org/units/Nanomolar,2251380,=,1,True,=,,IC50,nM,,175.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,175.0
,15075790,[],CHEMBL3366741,Inhibition of human serum BChE using butyrylthiocholine iodide preincubated for 20 mins before substrate addition by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(CCC(=O)/C=C/c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)cc(CN(C)C)c1O,,,CHEMBL3352812,Bioorg. Med. Chem.,2014,"{'bei': '10.60', 'le': '0.20', 'lle': '-1.75', 'sei': '9.03'}",CHEMBL3355581,,CHEMBL3355581,6.74,False,http://www.openphacts.org/units/Nanomolar,2251379,=,1,True,=,,IC50,nM,,181.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,181.0
,15075791,[],CHEMBL3366741,Inhibition of human serum BChE using butyrylthiocholine iodide preincubated for 20 mins before substrate addition by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(CCC(=O)/C=C/c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3CC(C)=CC4C3)cc2)ccc1O,,,CHEMBL3352812,Bioorg. Med. Chem.,2014,"{'bei': '10.58', 'le': '0.20', 'lle': '-2.30', 'sei': '8.58'}",CHEMBL3355580,,CHEMBL3355580,6.13,False,http://www.openphacts.org/units/Nanomolar,2251378,=,1,True,=,,IC50,nM,,742.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,742.0
,15075792,[],CHEMBL3366741,Inhibition of human serum BChE using butyrylthiocholine iodide preincubated for 20 mins before substrate addition by Ellman method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(CCC(=O)/C=C/CCCNc2c3c(nc4cc(Cl)ccc24)CC2CC(C)=CC3C2)ccc1O,,,CHEMBL3352812,Bioorg. Med. Chem.,2014,"{'bei': '11.31', 'le': '0.22', 'lle': '-1.54', 'sei': '8.41'}",CHEMBL3355579,,CHEMBL3355579,6.01,False,http://www.openphacts.org/units/Nanomolar,2251377,=,1,True,=,,IC50,nM,,982.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,982.0
,15100030,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12.Cl,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '15.49', 'le': '0.29', 'lle': '1.03', 'sei': '10.79'}",CHEMBL3335020,,CHEMBL3545711,4.61,False,http://www.openphacts.org/units/Nanomolar,2247229,=,1,True,=,,IC50,nM,,24700.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,24.7
,15100031,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '15.72', 'le': '0.29', 'lle': '1.10', 'sei': '10.96'}",CHEMBL3335019,,CHEMBL3545710,4.68,False,http://www.openphacts.org/units/Nanomolar,2247228,=,1,True,=,,IC50,nM,,21100.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,21.1
,15100032,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '17.92', 'le': '0.33', 'lle': '1.22', 'sei': '14.32'}",CHEMBL3335018,,CHEMBL3545709,4.79,False,http://www.openphacts.org/units/Nanomolar,2247227,=,1,True,=,,IC50,nM,,16200.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,16.2
,15100033,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '17.76', 'le': '0.32', 'lle': '1.18', 'sei': '14.19'}",CHEMBL3335017,,CHEMBL3545708,4.75,False,http://www.openphacts.org/units/Nanomolar,2247226,=,1,True,=,,IC50,nM,,17900.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,17.9
,15100081,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(c1cc(O)c2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '18.98', 'le': '0.35', 'lle': '2.11', 'sei': '10.02'}",CHEMBL3335021,,CHEMBL3545701,5.38,False,http://www.openphacts.org/units/Nanomolar,2247230,=,1,True,=,,IC50,nM,,4200.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.2
,15100082,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(c1cc(O)cc2oc(=O)c3ccccc3c12)N(C)C.Cl,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,,CHEMBL3335022,,CHEMBL3545712,,False,http://www.openphacts.org/units/Nanomolar,2247231,>,1,True,>,,IC50,nM,,40000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.0
,15100083,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)C(=O)Oc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '13.29', 'le': '0.25', 'lle': '0.88', 'sei': '7.77'}",CHEMBL3335023,,CHEMBL3545713,4.90,False,http://www.openphacts.org/units/Nanomolar,2247232,=,1,True,=,,IC50,nM,,12700.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,12.7
,15100084,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)C(=O)Oc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12.Cl,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '13.76', 'le': '0.26', 'lle': '1.05', 'sei': '8.05'}",CHEMBL3335024,,CHEMBL3545714,5.07,False,http://www.openphacts.org/units/Nanomolar,2247233,=,1,True,=,,IC50,nM,,8500.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.5
,15100085,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,,CHEMBL3335025,,CHEMBL3335025,,False,http://www.openphacts.org/units/Nanomolar,2247234,>,1,True,>,,IC50,nM,,40000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.0
,15100086,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(CN(C)CCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,,CHEMBL3335026,,CHEMBL3335026,,False,http://www.openphacts.org/units/Nanomolar,2247235,>,1,True,>,,IC50,nM,,40000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.0
,15100087,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc2c2c1CCCC2,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,,CHEMBL3335027,,CHEMBL3335027,,False,http://www.openphacts.org/units/Nanomolar,2247236,>,1,True,>,,IC50,nM,,40000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.0
,15100088,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(CC2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,,CHEMBL3335028,,CHEMBL3335028,,False,http://www.openphacts.org/units/Nanomolar,2247237,>,1,True,>,,IC50,nM,,40000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.0
,15100089,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1oc2cc(OCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '10.74', 'le': '0.20', 'lle': '0.62', 'sei': '9.79'}",CHEMBL3335029,,CHEMBL3335029,4.50,False,http://www.openphacts.org/units/Nanomolar,2247238,=,1,True,=,,IC50,nM,,32000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,32.0
,15100090,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(CN2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,,CHEMBL3335030,,CHEMBL3335030,,False,http://www.openphacts.org/units/Nanomolar,2247239,>,1,True,>,,IC50,nM,,40000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.0
,15100091,[],CHEMBL3383712,Inhibition of human recombinant BuChE using butyrylthiocholine iodide substrate incubated for 15 mins by spectrophotometry based Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CN(CCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,,,CHEMBL3351711,Bioorg. Med. Chem.,2014,"{'bei': '12.71', 'le': '0.23', 'lle': '0.23', 'sei': '11.24'}",CHEMBL3335031,,CHEMBL3335031,4.80,False,http://www.openphacts.org/units/Nanomolar,2247240,=,1,True,=,,IC50,nM,,15900.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,15.9
